Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
5;1082085;2НДФЛ;Ремонт;0;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;0;113;31;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082105;Форма банка (без печати работодателя);Ремонт;1;0.33;мужской;2;0;высшее;менеджер высшего звена;< 50;0;155;35;Торговля;ООО;повторный брак;2;2;2;2;2;0.0928270042;0;0;0;0;0.4444444444;4;5;215;9;2;2;25;93;1;0;0;0;0;0;0
5;1082125;Свободная форма с печатью работодателя;Ремонт;1;0.08;женский;0;0;высшее;специалист;>250;0;82;40;Информационные технологии;ООО;холост / не замужем;2;2;2;2;1;0;1;0;0;0;0;0;4;105;4;0;2;65;88;0;0;0;0;0;0;0
5;1082145;2НДФЛ;Ремонт;1;0.45;женский;1;0;высшее;специалист;>250;1;11;26;Юридические услуги;ООО;холост / не замужем;5;3;3;3;1;0.0487804878;0;0;0;0;0.5;1;1;39;2;1;1;20;34;1;0;0;0;0;0;0
5;1082165;2НДФЛ;Ремонт;0;0.34;мужской;0;0;высшее;менеджер среднего звена;< 50;1;35;25;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082185;Поступление зарплаты на счет;Другое;1;0.36;мужской;0;0;*n.a.*;торговый представитель;>250;1;9;28;Торговля;ЗАО;холост / не замужем;1;1;0;0;0;0.027027027;0;0;0;0;0.3333333333;1;2;36;3;1;0;13;24;1;0;0;0;0;0;0
5;1082205;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.56;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;10;62;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082225;Поступление зарплаты на счет;Ремонт;0;0.46;женский;1;0;второе высшее;специалист;>250;0;82;29;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;0;0;0;1;1;0;13;1;1;0;39;39;0;0;0;0;0;0;0
5;1082245;Форма банка (без печати работодателя);Другое;1;0.43;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082265;2НДФЛ;Ремонт;0;0.29;мужской;1;0;высшее;специалист;>250;0;90;51;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082285;Форма банка (без печати работодателя);Лечение;1;0.28;женский;2;0;среднее-специальное;вспомогательный персонал;< 50;0;63;42;Торговля;ООО;женат / замужем;0;0;0;0;0;0.007751938;1;0;0;0;0.2;2;3;128;5;1;2;23;84;1;0;0;0;0;0;0
5;1082305;Форма банка (без печати работодателя);Ремонт;0;0.44;мужской;0;0;высшее;менеджер среднего звена;>250;0;12;31;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082325;2НДФЛ;Ремонт;1;0.08;женский;0;0;высшее;специалист;>250;3;211;47;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082345;Поступление зарплаты на счет;Ремонт;1;0.13;женский;2;0;высшее;менеджер среднего звена;>250;0;92;44;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1060606061;1;0;0;0;0.5;2;0;59;2;1;0;19;49;1;0;0;0;0;0;0
5;1082365;Поступление зарплаты на счет;Ремонт;0;0.12;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082385;Свободная форма с печатью работодателя;Другое;0;0.48;женский;1;0;высшее;менеджер среднего звена;>250;1;26;25;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082405;2НДФЛ;Покупка недвижимости/ строительство;1;0.2;женский;0;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082425;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.27;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;324;45;Другое;ОАО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
5;1082445;2НДФЛ;Ремонт;1;0.38;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;68;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082465;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;мужской;2;0;высшее;специалист;>250;0;66;40;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0.0481927711;1;0;0;0;0.5;1;1;79;2;1;0;27;95;1;0;0;0;0;0;0
5;1082485;Форма банка (без печати работодателя);Ремонт;1;0.25;мужской;1;0;среднее;специалист;< 50;0;16;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082505;2НДФЛ;Покупка автомобиля;0;0.54;мужской;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082525;Поступление зарплаты на счет;Отпуск;1;0.12;мужской;0;0;высшее;специалист;>250;0;19;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082545;Форма банка (без печати работодателя);Отпуск;0;0.54;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;10;27;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082565;Поступление зарплаты на счет;Покупка автомобиля;0;0.58;женский;1;0;высшее;специалист;>250;0;56;30;Другое;ОАО;холост / не замужем;0;0;0;0;0;0;0;2;1;1;0.5555555556;5;4;87;9;3;0;1;57;0;0;0;0;0;0;0
5;1082585;2НДФЛ;Ремонт;1;0.14;женский;0;0;высшее;менеджер среднего звена;>250;0;8;41;Торговля;ЗАО;разведен / разведена;1;1;1;1;1;0;0;1;0;0;1;3;0;16;3;2;0;4;10;0;0;0;0;0;0;0
5;1082605;Поступление зарплаты на счет;Ремонт;1;0.48;мужской;2;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082625;Поступление зарплаты на счет;Ремонт;1;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;0;21;38;Торговля;ООО;холост / не замужем;2;1;1;1;1;0;0;0;0;0;0.3333333333;2;4;98;6;0;4;27;65;0;0;0;0;0;0;0
5;1082645;2НДФЛ;Ремонт;0;0.49;женский;0;0;среднее-специальное;специалист;>250;1;20;51;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;1;0;0;0.6666666667;2;1;21;3;1;0;3;31;0;0;0;0;0;0;0
5;1082665;Форма банка (без печати работодателя);Покупка автомобиля;1;0.59;женский;1;0;высшее;специалист;< 50;0;9;29;Торговля;Иная форма;женат / замужем;0;0;0;0;0;0.0303030303;1;0;0;0;1;2;0;32;2;1;0;11;18;1;0;0;0;0;0;0
5;1082685;Свободная форма с печатью работодателя;Другое;1;0.15;мужской;1;0;среднее-специальное;специалист;< 50;0;83;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082705;2НДФЛ;Ремонт;1;0.21;мужской;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082725;Поступление зарплаты на счет;Ремонт;1;0.57;мужской;1;0;незаконченное высшее;рабочий;>250;0;23;48;Другое;ООО;женат / замужем;0;0;0;0;0;0.0091743119;0;0;0;0;0.1666666667;1;5;108;6;0;0;11;94;1;0;0;0;0;0;0
5;1082745;2НДФЛ;Другое;1;0.49;женский;1;0;среднее-специальное;рабочий;>250;3;312;44;Другое;ЗАО;холост / не замужем;2;2;1;1;0;0.0322580645;0;0;0;0;0;0;4;30;4;0;0;8;50;1;0;0;0;0;0;0
5;1082765;2НДФЛ;Другое;0;0.22;женский;1;0;высшее;специалист;>250;1;10;38;Другое;ЗАО;разведен / разведена;1;1;1;1;0;0;1;0;0;0;1;3;0;45;3;2;0;14;24;0;0;0;0;0;0;0
5;1082785;Форма банка (без печати работодателя);Ремонт;1;0.15;мужской;0;0;незаконченное высшее;менеджер по продажам;< 50;0;51;27;Торговля;ООО;женат / замужем;6;5;5;0;0;0.3421052632;1;0;0;0;0.5;1;1;25;2;0;0;8;32;1;1;1;0;0;0;0
5;1082805;Поступление зарплаты на счет;Отпуск;1;0.23;женский;1;0;высшее;специалист;>250;0;38;31;Торговля;ООО;разведен / разведена;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;2;22;22;0;0;0;0;0;0;0
5;1082825;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;мужской;2;0;высшее;менеджер среднего звена;>250;0;60;40;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.4081632653;0;0;0;0;1;2;0;29;2;1;0;36;62;1;0;0;0;0;0;0
5;1082845;Форма банка (без печати работодателя);Другое;1;0.47;мужской;1;0;высшее;менеджер высшего звена;< 50;0;43;47;Другое;ООО;гражданский брак;1;1;1;0;0;0.0064516129;1;0;0;0;0.75;3;1;154;4;1;0;21;59;1;0;0;0;0;0;0
5;1082865;2НДФЛ;Ремонт;0;0.13;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;399;54;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082885;2НДФЛ;Ремонт;0;0.24;женский;0;0;среднее;рабочий;>250;0;222;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1082905;Форма банка (без печати работодателя);Ремонт;1;0.53;мужской;0;0;высшее;специалист;>250;0;30;29;Другое;ОАО;холост / не замужем;2;2;2;2;2;0;1;0;0;0;0.6;3;2;67;5;2;0;13;76;0;0;0;0;0;0;0
5;1082925;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.48;мужской;0;0;высшее;специалист;>250;1;9;26;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.6666666667;2;1;51;3;2;0;19;31;0;0;0;0;0;0;0
5;1082945;Поступление зарплаты на счет;Ремонт;0;0.3;мужской;1;0;среднее;рабочий;>250;0;86;40;Другое;ООО;повторный брак;1;1;1;1;1;0;0;0;0;0;1;1;0;6;1;1;0;8;8;0;0;0;0;0;0;0
5;1082965;2НДФЛ;Покупка недвижимости/ строительство;0;0.29;женский;1;0;высшее;менеджер среднего звена;>250;0;173;41;Информационные технологии;ЗАО;холост / не замужем;2;2;2;2;2;0;1;0;0;0;0.75;3;1;59;4;1;0;15;60;0;0;0;0;0;0;0
5;1082985;Поступление зарплаты на счет;Другое;0;0.44;женский;1;2;второе высшее;специалист;>250;0;42;33;Другое;ООО;женат / замужем;0;0;0;0;0;0.0234899329;1;0;0;0;0.2727272727;3;8;291;11;2;2;12;98;1;0;0;0;0;0;0
5;1083005;Поступление зарплаты на счет;Ремонт;1;0.31;женский;0;0;высшее;вспомогательный персонал;>250;0;21;51;Торговля;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083025;2НДФЛ;Ремонт;1;0.58;мужской;0;0;высшее;вспомогательный персонал;>250;0;149;33;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083045;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;1;18;32;Торговля;ООО;холост / не замужем;3;3;3;3;1;0.0873015873;0;0;0;0;0.5833333333;7;5;230;12;4;0;6;78;1;0;0;0;0;0;0
5;1083065;2НДФЛ;Покупка недвижимости/ строительство;0;0.34;женский;0;0;высшее;специалист;>250;0;16;45;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083085;2НДФЛ;Покупка недвижимости/ строительство;0;0.47;женский;0;0;высшее;менеджер среднего звена;< 50;0;32;49;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083105;Поступление зарплаты на счет;Покупка бытовой техники;1;0.48;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083125;Поступление зарплаты на счет;Покупка автомобиля;0;0.3;женский;0;0;среднее-специальное;специалист;>250;0;6;48;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083145;Поступление зарплаты на счет;Ремонт;1;0.19;мужской;1;0;незаконченное высшее;рабочий;>250;0;71;46;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083165;Поступление зарплаты на счет;Покупка автомобиля;0;0.55;мужской;0;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083185;2НДФЛ;Ремонт;1;0.5;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;93;52;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1083205;Поступление зарплаты на счет;Покупка автомобиля;1;0.32;женский;0;0;среднее-специальное;специалист;>250;0;49;41;Торговля;ООО;разведен / разведена;1;0;0;0;0;0;0;0;0;0;1;2;0;9;2;0;0;6;24;0;0;0;0;0;0;0
